subscription_id,user_id,plan,monthly_price,start_date,end_date,status
6207,2460,Premium,19.99,2024-04-06,,Active
6208,2460,Premium,19.99,2024-10-03,,Active
6209,2461,Basic,9.99,2023-06-16,,Active
6210,2461,Premium,19.99,2023-12-13,2024-05-25,Canceled
6211,2462,Standard,14.99,2023-03-09,,Active
6212,2462,Standard,14.99,2023-09-05,2024-01-05,Canceled
6213,2463,Basic,9.99,2023-03-21,,Active
6214,2463,Basic,9.99,2023-09-17,,Active
6215,2463,Basic,9.99,2024-03-15,,Active
6216,2463,Basic,9.99,2024-09-11,,Active
6217,2464,Basic,9.99,2023-01-27,2024-01-26,Canceled
6218,2465,Basic,9.99,2023-08-11,,Active
6219,2465,Basic,9.99,2024-02-07,,Active
6220,2465,Basic,9.99,2024-08-05,2025-03-28,Canceled
6221,2466,Standard,14.99,2023-02-12,,Active
6222,2466,Standard,14.99,2023-08-11,,Active
6223,2466,Standard,14.99,2024-02-07,2024-10-15,Canceled
6224,2467,Basic,9.99,2023-09-19,,Active
6225,2467,Basic,9.99,2024-03-17,2024-06-04,Canceled
6226,2468,Standard,14.99,2023-05-15,,Active
6227,2468,Basic,9.99,2023-11-11,2024-03-09,Canceled
6228,2469,Standard,14.99,2023-08-31,,Active
6229,2469,Standard,14.99,2024-02-27,,Active
6230,2469,Standard,14.99,2024-08-25,,Active
6231,2470,Standard,14.99,2023-11-09,,Active
6232,2470,Standard,14.99,2024-05-07,,Active
6233,2470,Standard,14.99,2024-11-03,,Active
6234,2471,Basic,9.99,2023-04-28,2023-07-01,Canceled
6235,2472,Standard,14.99,2023-05-21,,Active
6236,2472,Standard,14.99,2023-11-17,,Active
6237,2472,Standard,14.99,2024-05-15,,Active
6238,2472,Standard,14.99,2024-11-11,,Active
6239,2473,Basic,9.99,2023-11-12,,Active
6240,2473,Basic,9.99,2024-05-10,,Active
6241,2473,Basic,9.99,2024-11-06,,Active
6242,2474,Standard,14.99,2023-07-28,2024-06-29,Canceled
6243,2475,Standard,14.99,2023-04-24,,Active
6244,2475,Standard,14.99,2023-10-21,,Active
6245,2475,Standard,14.99,2024-04-18,,Active
6246,2475,Standard,14.99,2024-10-15,,Active
6247,2476,Standard,14.99,2023-09-19,2024-02-13,Canceled
6248,2477,Basic,9.99,2023-02-26,,Active
6249,2477,Basic,9.99,2023-08-25,,Active
6250,2477,Basic,9.99,2024-02-21,2025-01-19,Canceled
6251,2478,Basic,9.99,2023-12-31,,Active
6252,2478,Basic,9.99,2024-06-28,2025-05-04,Canceled
6253,2479,Basic,9.99,2023-04-04,,Active
6254,2479,Basic,9.99,2023-10-01,2024-04-25,Canceled
6255,2480,Standard,14.99,2023-04-19,,Active
6256,2480,Standard,14.99,2023-10-16,,Active
6257,2480,Standard,14.99,2024-04-13,,Active
6258,2480,Premium,19.99,2024-10-10,,Active
6259,2481,Basic,9.99,2023-02-21,,Active
6260,2481,Basic,9.99,2023-08-20,2024-01-21,Canceled
6261,2482,Basic,9.99,2023-07-06,2023-10-08,Canceled
6262,2483,Premium,19.99,2023-12-09,,Active
6263,2483,Premium,19.99,2024-06-06,2024-12-04,Canceled
6264,2484,Premium,19.99,2023-06-19,,Active
6265,2484,Standard,14.99,2023-12-16,,Active
6266,2484,Standard,14.99,2024-06-13,,Active
6267,2484,Standard,14.99,2024-12-10,,Active
6268,2485,Premium,19.99,2023-09-28,2024-09-01,Canceled
6269,2486,Premium,19.99,2023-04-18,,Active
6270,2486,Premium,19.99,2023-10-15,,Active
6271,2486,Premium,19.99,2024-04-12,,Active
6272,2486,Premium,19.99,2024-10-09,,Active
6273,2487,Premium,19.99,2023-03-08,2023-10-20,Canceled
6274,2488,Basic,9.99,2023-01-22,,Active
6275,2488,Premium,19.99,2023-07-21,,Active
6276,2488,Premium,19.99,2024-01-17,,Active
6277,2488,Premium,19.99,2024-07-15,,Active
6278,2489,Premium,19.99,2023-12-27,,Active
6279,2489,Premium,19.99,2024-06-24,,Active
6280,2489,Basic,9.99,2024-12-21,2025-11-03,Canceled
6281,2490,Standard,14.99,2023-11-13,,Active
6282,2490,Standard,14.99,2024-05-11,,Active
6283,2490,Standard,14.99,2024-11-07,,Active
6284,2491,Basic,9.99,2023-04-14,,Active
6285,2491,Basic,9.99,2023-10-11,2024-01-05,Canceled
6286,2492,Premium,19.99,2023-03-07,,Active
6287,2492,Premium,19.99,2023-09-03,,Active
6288,2492,Standard,14.99,2024-03-01,,Active
6289,2492,Standard,14.99,2024-08-28,,Active
6290,2493,Standard,14.99,2023-10-14,,Active
6291,2493,Standard,14.99,2024-04-11,2025-02-06,Canceled
6292,2494,Basic,9.99,2023-08-12,,Active
6293,2494,Basic,9.99,2024-02-08,,Active
6294,2494,Basic,9.99,2024-08-06,,Active
6295,2495,Basic,9.99,2023-09-15,,Active
6296,2495,Basic,9.99,2024-03-13,,Active
6297,2495,Basic,9.99,2024-09-09,,Active
6298,2496,Premium,19.99,2023-12-23,2024-07-21,Canceled
6299,2497,Basic,9.99,2023-02-01,,Active
6300,2497,Basic,9.99,2023-07-31,,Active
6301,2497,Basic,9.99,2024-01-27,,Active
6302,2497,Premium,19.99,2024-07-25,,Active
6303,2498,Premium,19.99,2023-12-17,,Active
6304,2498,Premium,19.99,2024-06-14,,Active
6305,2498,Premium,19.99,2024-12-11,,Active
6306,2499,Premium,19.99,2023-03-26,,Active
6307,2499,Premium,19.99,2023-09-22,,Active
6308,2499,Premium,19.99,2024-03-20,,Active
6309,2499,Premium,19.99,2024-09-16,,Active
6310,2500,Basic,9.99,2023-10-15,,Active
6311,2500,Premium,19.99,2024-04-12,,Active
6312,2500,Premium,19.99,2024-10-09,,Active
6313,2501,Premium,19.99,2023-04-16,,Active
6314,2501,Premium,19.99,2023-10-13,,Active
6315,2501,Premium,19.99,2024-04-10,,Active
6316,2501,Premium,19.99,2024-10-07,,Active
6317,2502,Basic,9.99,2023-04-22,,Active
6318,2502,Basic,9.99,2023-10-19,,Active
6319,2502,Standard,14.99,2024-04-16,,Active
6320,2502,Standard,14.99,2024-10-13,2025-03-11,Canceled
6321,2503,Premium,19.99,2023-08-22,,Active
6322,2503,Basic,9.99,2024-02-18,,Active
6323,2503,Basic,9.99,2024-08-16,,Active
6324,2504,Basic,9.99,2023-05-13,,Active
6325,2504,Basic,9.99,2023-11-09,2024-10-18,Canceled
6326,2505,Standard,14.99,2023-12-29,2024-05-31,Canceled
6327,2506,Standard,14.99,2023-04-25,,Active
6328,2506,Standard,14.99,2023-10-22,,Active
6329,2506,Standard,14.99,2024-04-19,,Active
6330,2506,Premium,19.99,2024-10-16,2025-05-20,Canceled
6331,2507,Standard,14.99,2023-01-21,2023-09-05,Canceled
6332,2508,Premium,19.99,2023-05-19,,Active
6333,2508,Premium,19.99,2023-11-15,,Active
6334,2508,Premium,19.99,2024-05-13,,Active
6335,2508,Premium,19.99,2024-11-09,2025-09-27,Canceled
6336,2509,Basic,9.99,2023-10-01,,Active
6337,2509,Premium,19.99,2024-03-29,2024-07-21,Canceled
6338,2510,Standard,14.99,2023-11-20,2024-08-23,Canceled
6339,2511,Premium,19.99,2023-12-28,,Active
6340,2511,Premium,19.99,2024-06-25,,Active
6341,2511,Premium,19.99,2024-12-22,2025-09-03,Canceled
6342,2512,Standard,14.99,2023-07-29,,Active
6343,2512,Standard,14.99,2024-01-25,,Active
6344,2512,Standard,14.99,2024-07-23,,Active
6345,2513,Basic,9.99,2023-11-17,,Active
6346,2513,Basic,9.99,2024-05-15,2025-02-02,Canceled
6347,2514,Premium,19.99,2023-05-24,,Active
6348,2514,Premium,19.99,2023-11-20,,Active
6349,2514,Premium,19.99,2024-05-18,,Active
6350,2514,Premium,19.99,2024-11-14,,Active
6351,2515,Basic,9.99,2023-12-03,2024-11-27,Canceled
6352,2516,Premium,19.99,2023-12-01,,Active
6353,2516,Premium,19.99,2024-05-29,2025-02-05,Canceled
6354,2517,Premium,19.99,2023-10-10,,Active
6355,2517,Premium,19.99,2024-04-07,,Active
6356,2517,Premium,19.99,2024-10-04,,Active
6357,2518,Basic,9.99,2023-06-16,,Active
6358,2518,Basic,9.99,2023-12-13,,Active
6359,2518,Basic,9.99,2024-06-10,,Active
6360,2518,Basic,9.99,2024-12-07,,Active
6361,2519,Basic,9.99,2023-03-21,2023-06-13,Canceled
6362,2520,Premium,19.99,2023-07-08,,Active
6363,2520,Premium,19.99,2024-01-04,2024-08-25,Canceled
6364,2521,Standard,14.99,2023-04-03,,Active
6365,2521,Standard,14.99,2023-09-30,,Active
6366,2521,Basic,9.99,2024-03-28,,Active
6367,2521,Basic,9.99,2024-09-24,,Active
6368,2522,Standard,14.99,2023-10-19,2024-03-10,Canceled
6369,2523,Basic,9.99,2023-01-11,,Active
6370,2523,Basic,9.99,2023-07-10,,Active
6371,2523,Basic,9.99,2024-01-06,,Active
6372,2523,Basic,9.99,2024-07-04,,Active
6373,2524,Standard,14.99,2023-12-18,,Active
6374,2524,Standard,14.99,2024-06-15,,Active
6375,2524,Standard,14.99,2024-12-12,2025-10-31,Canceled
6376,2525,Premium,19.99,2023-02-06,2023-09-06,Canceled
6377,2526,Premium,19.99,2023-02-21,,Active
6378,2526,Premium,19.99,2023-08-20,,Active
6379,2526,Premium,19.99,2024-02-16,,Active
6380,2526,Premium,19.99,2024-08-14,,Active
6381,2527,Premium,19.99,2023-11-05,,Active
6382,2527,Premium,19.99,2024-05-03,,Active
6383,2527,Standard,14.99,2024-10-30,2025-09-06,Canceled
6384,2528,Standard,14.99,2023-02-26,2024-02-13,Canceled
6385,2529,Standard,14.99,2023-03-09,,Active
6386,2529,Standard,14.99,2023-09-05,,Active
6387,2529,Premium,19.99,2024-03-03,,Active
6388,2529,Premium,19.99,2024-08-30,,Active
6389,2530,Basic,9.99,2023-03-15,,Active
6390,2530,Basic,9.99,2023-09-11,,Active
6391,2530,Basic,9.99,2024-03-09,2025-03-02,Canceled
6392,2531,Standard,14.99,2023-02-24,,Active
6393,2531,Standard,14.99,2023-08-23,,Active
6394,2531,Standard,14.99,2024-02-19,,Active
6395,2531,Standard,14.99,2024-08-17,,Active
6396,2532,Basic,9.99,2023-04-14,,Active
6397,2532,Basic,9.99,2023-10-11,,Active
6398,2532,Basic,9.99,2024-04-08,,Active
6399,2532,Basic,9.99,2024-10-05,,Active
6400,2533,Standard,14.99,2023-03-25,,Active
6401,2533,Standard,14.99,2023-09-21,,Active
6402,2533,Standard,14.99,2024-03-19,,Active
6403,2533,Standard,14.99,2024-09-15,2025-09-07,Canceled
6404,2534,Premium,19.99,2023-05-05,,Active
6405,2534,Premium,19.99,2023-11-01,2024-05-13,Canceled
6406,2535,Standard,14.99,2023-11-18,,Active
6407,2535,Standard,14.99,2024-05-16,,Active
6408,2535,Standard,14.99,2024-11-12,,Active
6409,2536,Basic,9.99,2023-02-22,,Active
6410,2536,Basic,9.99,2023-08-21,,Active
6411,2536,Basic,9.99,2024-02-17,2024-07-07,Canceled
6412,2537,Premium,19.99,2023-08-01,,Active
6413,2537,Premium,19.99,2024-01-28,,Active
6414,2537,Premium,19.99,2024-07-26,,Active
6415,2538,Premium,19.99,2023-04-27,2023-10-15,Canceled
6416,2539,Premium,19.99,2023-12-02,,Active
6417,2539,Premium,19.99,2024-05-30,,Active
6418,2539,Premium,19.99,2024-11-26,,Active
6419,2540,Premium,19.99,2023-12-18,,Active
6420,2540,Basic,9.99,2024-06-15,,Active
6421,2540,Basic,9.99,2024-12-12,,Active
6422,2541,Standard,14.99,2023-04-25,,Active
6423,2541,Standard,14.99,2023-10-22,2024-01-30,Canceled
6424,2542,Standard,14.99,2023-11-12,,Active
6425,2542,Standard,14.99,2024-05-10,,Active
6426,2542,Standard,14.99,2024-11-06,2025-01-10,Canceled
6427,2543,Basic,9.99,2023-01-23,,Active
6428,2543,Basic,9.99,2023-07-22,,Active
6429,2543,Basic,9.99,2024-01-18,,Active
6430,2543,Basic,9.99,2024-07-16,,Active
6431,2544,Premium,19.99,2023-09-29,,Active
6432,2544,Premium,19.99,2024-03-27,,Active
6433,2544,Premium,19.99,2024-09-23,,Active
6434,2545,Standard,14.99,2023-03-18,,Active
6435,2545,Standard,14.99,2023-09-14,,Active
6436,2545,Standard,14.99,2024-03-12,,Active
6437,2545,Standard,14.99,2024-09-08,,Active
6438,2546,Premium,19.99,2023-05-27,2023-11-09,Canceled
6439,2547,Basic,9.99,2023-12-05,2024-08-12,Canceled
6440,2548,Basic,9.99,2023-01-02,,Active
6441,2548,Basic,9.99,2023-07-01,,Active
6442,2548,Basic,9.99,2023-12-28,2024-11-10,Canceled
6443,2549,Premium,19.99,2023-06-13,,Active
6444,2549,Premium,19.99,2023-12-10,2024-10-02,Canceled
6445,2550,Premium,19.99,2023-02-04,,Active
6446,2550,Premium,19.99,2023-08-03,,Active
6447,2550,Premium,19.99,2024-01-30,,Active
6448,2550,Standard,14.99,2024-07-28,,Active
6449,2551,Basic,9.99,2023-03-16,2023-07-16,Canceled
6450,2552,Premium,19.99,2023-07-17,,Active
6451,2552,Premium,19.99,2024-01-13,,Active
6452,2552,Premium,19.99,2024-07-11,,Active
6453,2553,Basic,9.99,2023-09-04,,Active
6454,2553,Basic,9.99,2024-03-02,,Active
6455,2553,Basic,9.99,2024-08-29,,Active
6456,2554,Premium,19.99,2023-03-12,2023-10-19,Canceled
6457,2555,Standard,14.99,2023-10-09,,Active
6458,2555,Premium,19.99,2024-04-06,,Active
6459,2555,Premium,19.99,2024-10-03,2025-09-21,Canceled
6460,2556,Basic,9.99,2023-09-30,,Active
6461,2556,Basic,9.99,2024-03-28,,Active
6462,2556,Basic,9.99,2024-09-24,,Active
6463,2557,Basic,9.99,2023-02-12,,Active
6464,2557,Basic,9.99,2023-08-11,,Active
6465,2557,Basic,9.99,2024-02-07,,Active
6466,2557,Standard,14.99,2024-08-05,2024-11-04,Canceled
6467,2558,Basic,9.99,2023-10-23,,Active
6468,2558,Basic,9.99,2024-04-20,2025-02-10,Canceled
6469,2559,Basic,9.99,2023-07-05,,Active
6470,2559,Basic,9.99,2024-01-01,,Active
6471,2559,Basic,9.99,2024-06-29,,Active
6472,2559,Basic,9.99,2024-12-26,,Active
6473,2560,Premium,19.99,2023-10-13,,Active
6474,2560,Premium,19.99,2024-04-10,,Active
6475,2560,Premium,19.99,2024-10-07,,Active
6476,2561,Standard,14.99,2023-06-28,,Active
6477,2561,Premium,19.99,2023-12-25,,Active
6478,2561,Premium,19.99,2024-06-22,2025-03-14,Canceled
6479,2562,Premium,19.99,2023-08-24,,Active
6480,2562,Premium,19.99,2024-02-20,2024-10-17,Canceled
6481,2563,Basic,9.99,2023-05-05,,Active
6482,2563,Basic,9.99,2023-11-01,,Active
6483,2563,Basic,9.99,2024-04-29,,Active
6484,2563,Basic,9.99,2024-10-26,2025-09-29,Canceled
6485,2564,Standard,14.99,2023-03-12,2023-12-17,Canceled
6486,2565,Basic,9.99,2023-07-13,,Active
6487,2565,Basic,9.99,2024-01-09,,Active
6488,2565,Basic,9.99,2024-07-07,,Active
6489,2566,Basic,9.99,2023-01-28,,Active
6490,2566,Standard,14.99,2023-07-27,,Active
6491,2566,Standard,14.99,2024-01-23,,Active
6492,2566,Standard,14.99,2024-07-21,,Active
6493,2567,Standard,14.99,2023-09-02,,Active
6494,2567,Standard,14.99,2024-02-29,2024-10-28,Canceled
6495,2568,Standard,14.99,2023-03-17,,Active
6496,2568,Standard,14.99,2023-09-13,2024-01-10,Canceled
6497,2569,Basic,9.99,2023-02-09,,Active
6498,2569,Basic,9.99,2023-08-08,2024-02-10,Canceled
6499,2570,Standard,14.99,2023-04-04,2023-06-24,Canceled
6500,2571,Premium,19.99,2023-12-24,,Active
6501,2571,Premium,19.99,2024-06-21,2024-12-20,Canceled
6502,2572,Standard,14.99,2023-08-16,2024-06-19,Canceled
6503,2573,Basic,9.99,2023-02-26,,Active
6504,2573,Basic,9.99,2023-08-25,2024-01-13,Canceled
6505,2574,Premium,19.99,2023-11-06,2024-11-04,Canceled
6506,2575,Standard,14.99,2023-07-22,,Active
6507,2575,Standard,14.99,2024-01-18,,Active
6508,2575,Standard,14.99,2024-07-16,,Active
6509,2576,Standard,14.99,2023-12-31,,Active
6510,2576,Standard,14.99,2024-06-28,,Active
6511,2576,Standard,14.99,2024-12-25,2025-11-16,Canceled
6512,2577,Basic,9.99,2023-12-30,,Active
6513,2577,Basic,9.99,2024-06-27,,Active
6514,2577,Basic,9.99,2024-12-24,,Active
6515,2578,Premium,19.99,2023-02-17,,Active
6516,2578,Premium,19.99,2023-08-16,2023-11-01,Canceled
6517,2579,Basic,9.99,2023-07-25,,Active
6518,2579,Basic,9.99,2024-01-21,,Active
6519,2579,Basic,9.99,2024-07-19,,Active
6520,2580,Standard,14.99,2023-04-05,2023-09-16,Canceled
6521,2581,Standard,14.99,2023-09-02,2024-08-01,Canceled
6522,2582,Premium,19.99,2023-07-14,2024-02-12,Canceled
6523,2583,Standard,14.99,2023-04-10,,Active
6524,2583,Standard,14.99,2023-10-07,2023-12-27,Canceled
6525,2584,Standard,14.99,2023-07-05,2023-11-05,Canceled
6526,2585,Basic,9.99,2023-05-03,,Active
6527,2585,Premium,19.99,2023-10-30,2024-10-03,Canceled
6528,2586,Basic,9.99,2023-02-03,,Active
6529,2586,Basic,9.99,2023-08-02,,Active
6530,2586,Basic,9.99,2024-01-29,,Active
6531,2586,Basic,9.99,2024-07-27,,Active
6532,2587,Basic,9.99,2023-04-07,,Active
6533,2587,Basic,9.99,2023-10-04,,Active
6534,2587,Basic,9.99,2024-04-01,2024-07-22,Canceled
6535,2588,Standard,14.99,2023-05-04,2023-11-12,Canceled
6536,2589,Premium,19.99,2023-01-23,,Active
6537,2589,Premium,19.99,2023-07-22,,Active
6538,2589,Premium,19.99,2024-01-18,,Active
6539,2589,Premium,19.99,2024-07-16,,Active
6540,2590,Basic,9.99,2023-01-25,,Active
6541,2590,Basic,9.99,2023-07-24,2024-07-12,Canceled
6542,2591,Standard,14.99,2023-07-02,,Active
6543,2591,Standard,14.99,2023-12-29,,Active
6544,2591,Standard,14.99,2024-06-26,,Active
6545,2591,Standard,14.99,2024-12-23,,Active
6546,2592,Premium,19.99,2023-06-11,2023-08-11,Canceled
6547,2593,Premium,19.99,2023-12-26,,Active
6548,2593,Premium,19.99,2024-06-23,,Active
6549,2593,Premium,19.99,2024-12-20,2025-07-10,Canceled
6550,2594,Premium,19.99,2023-02-21,,Active
6551,2594,Premium,19.99,2023-08-20,,Active
6552,2594,Premium,19.99,2024-02-16,,Active
6553,2594,Premium,19.99,2024-08-14,,Active
6554,2595,Standard,14.99,2023-10-28,2024-02-22,Canceled
6555,2596,Premium,19.99,2023-05-29,,Active
6556,2596,Premium,19.99,2023-11-25,,Active
6557,2596,Premium,19.99,2024-05-23,,Active
6558,2596,Premium,19.99,2024-11-19,2025-09-07,Canceled
6559,2597,Basic,9.99,2023-02-10,,Active
6560,2597,Basic,9.99,2023-08-09,,Active
6561,2597,Standard,14.99,2024-02-05,2024-07-14,Canceled
6562,2598,Basic,9.99,2023-04-21,,Active
6563,2598,Basic,9.99,2023-10-18,2024-07-21,Canceled
6564,2599,Premium,19.99,2023-09-14,,Active
6565,2599,Premium,19.99,2024-03-12,2024-07-11,Canceled
6566,2600,Basic,9.99,2023-06-24,,Active
6567,2600,Basic,9.99,2023-12-21,,Active
6568,2600,Basic,9.99,2024-06-18,,Active
6569,2600,Basic,9.99,2024-12-15,,Active
6570,2601,Basic,9.99,2023-05-29,,Active
6571,2601,Basic,9.99,2023-11-25,,Active
6572,2601,Basic,9.99,2024-05-23,2025-05-20,Canceled
6573,2602,Premium,19.99,2023-12-31,2024-11-22,Canceled
6574,2603,Basic,9.99,2023-11-07,,Active
6575,2603,Basic,9.99,2024-05-05,2024-10-17,Canceled
6576,2604,Premium,19.99,2023-02-19,,Active
6577,2604,Premium,19.99,2023-08-18,,Active
6578,2604,Premium,19.99,2024-02-14,,Active
6579,2604,Premium,19.99,2024-08-12,,Active
6580,2605,Premium,19.99,2023-02-14,,Active
6581,2605,Premium,19.99,2023-08-13,,Active
6582,2605,Premium,19.99,2024-02-09,,Active
6583,2605,Premium,19.99,2024-08-07,,Active
6584,2606,Standard,14.99,2023-03-28,2023-07-14,Canceled
6585,2607,Basic,9.99,2023-10-23,,Active
6586,2607,Basic,9.99,2024-04-20,,Active
6587,2607,Basic,9.99,2024-10-17,,Active
6588,2608,Basic,9.99,2023-04-02,2023-11-26,Canceled
6589,2609,Basic,9.99,2023-08-15,2024-07-02,Canceled
6590,2610,Premium,19.99,2023-09-07,,Active
6591,2610,Premium,19.99,2024-03-05,,Active
6592,2610,Premium,19.99,2024-09-01,,Active
6593,2611,Standard,14.99,2023-07-29,,Active
6594,2611,Standard,14.99,2024-01-25,,Active
6595,2611,Standard,14.99,2024-07-23,,Active
6596,2612,Standard,14.99,2023-07-07,,Active
6597,2612,Basic,9.99,2024-01-03,2024-06-30,Canceled
6598,2613,Basic,9.99,2023-07-11,,Active
6599,2613,Basic,9.99,2024-01-07,,Active
6600,2613,Basic,9.99,2024-07-05,,Active
6601,2614,Standard,14.99,2023-08-19,,Active
6602,2614,Standard,14.99,2024-02-15,,Active
6603,2614,Standard,14.99,2024-08-13,,Active
6604,2615,Premium,19.99,2023-11-26,,Active
6605,2615,Premium,19.99,2024-05-24,,Active
6606,2615,Premium,19.99,2024-11-20,2025-06-07,Canceled
6607,2616,Basic,9.99,2023-01-05,2023-12-20,Canceled
6608,2617,Basic,9.99,2023-07-12,,Active
6609,2617,Standard,14.99,2024-01-08,,Active
6610,2617,Standard,14.99,2024-07-06,,Active
6611,2618,Premium,19.99,2023-04-25,,Active
6612,2618,Premium,19.99,2023-10-22,,Active
6613,2618,Standard,14.99,2024-04-19,2024-11-23,Canceled
6614,2619,Basic,9.99,2023-06-28,2023-11-08,Canceled
6615,2620,Basic,9.99,2023-08-27,2024-03-15,Canceled
6616,2621,Premium,19.99,2023-07-23,,Active
6617,2621,Premium,19.99,2024-01-19,2024-04-02,Canceled
6618,2622,Premium,19.99,2023-02-03,,Active
6619,2622,Premium,19.99,2023-08-02,,Active
6620,2622,Premium,19.99,2024-01-29,,Active
6621,2622,Standard,14.99,2024-07-27,2025-02-02,Canceled
6622,2623,Premium,19.99,2023-04-19,,Active
6623,2623,Premium,19.99,2023-10-16,,Active
6624,2623,Standard,14.99,2024-04-13,,Active
6625,2623,Standard,14.99,2024-10-10,,Active
6626,2624,Basic,9.99,2023-01-20,2023-06-23,Canceled
6627,2625,Standard,14.99,2023-11-24,,Active
6628,2625,Premium,19.99,2024-05-22,,Active
6629,2625,Premium,19.99,2024-11-18,,Active
6630,2626,Standard,14.99,2023-11-04,,Active
6631,2626,Premium,19.99,2024-05-02,,Active
6632,2626,Premium,19.99,2024-10-29,2025-01-23,Canceled
6633,2627,Basic,9.99,2023-08-31,,Active
6634,2627,Standard,14.99,2024-02-27,,Active
6635,2627,Standard,14.99,2024-08-25,,Active
6636,2628,Basic,9.99,2023-12-17,,Active
6637,2628,Basic,9.99,2024-06-14,,Active
6638,2628,Standard,14.99,2024-12-11,,Active
6639,2629,Premium,19.99,2023-02-12,2023-07-08,Canceled
6640,2630,Basic,9.99,2023-02-11,,Active
6641,2630,Basic,9.99,2023-08-10,,Active
6642,2630,Basic,9.99,2024-02-06,,Active
6643,2630,Standard,14.99,2024-08-04,,Active
6644,2631,Basic,9.99,2023-08-03,,Active
6645,2631,Basic,9.99,2024-01-30,,Active
6646,2631,Basic,9.99,2024-07-28,,Active
6647,2632,Basic,9.99,2023-04-05,,Active
6648,2632,Basic,9.99,2023-10-02,,Active
6649,2632,Premium,19.99,2024-03-30,,Active
6650,2632,Premium,19.99,2024-09-26,,Active
6651,2633,Standard,14.99,2023-06-02,2024-01-08,Canceled
6652,2634,Basic,9.99,2023-09-04,,Active
6653,2634,Standard,14.99,2024-03-02,,Active
6654,2634,Standard,14.99,2024-08-29,2025-04-16,Canceled
6655,2635,Premium,19.99,2023-12-23,2024-02-27,Canceled
6656,2636,Basic,9.99,2023-07-19,,Active
6657,2636,Basic,9.99,2024-01-15,,Active
6658,2636,Basic,9.99,2024-07-13,,Active
6659,2637,Basic,9.99,2023-02-09,2023-04-27,Canceled
6660,2638,Premium,19.99,2023-06-15,,Active
6661,2638,Premium,19.99,2023-12-12,,Active
6662,2638,Basic,9.99,2024-06-09,,Active
6663,2638,Basic,9.99,2024-12-06,,Active
6664,2639,Premium,19.99,2023-01-08,,Active
6665,2639,Premium,19.99,2023-07-07,,Active
6666,2639,Premium,19.99,2024-01-03,,Active
6667,2639,Standard,14.99,2024-07-01,,Active
6668,2639,Standard,14.99,2024-12-28,,Active
6669,2640,Standard,14.99,2023-06-12,2024-01-19,Canceled
6670,2641,Premium,19.99,2023-05-15,2023-12-04,Canceled
6671,2642,Premium,19.99,2023-03-06,,Active
6672,2642,Premium,19.99,2023-09-02,,Active
6673,2642,Standard,14.99,2024-02-29,2024-06-24,Canceled
6674,2643,Premium,19.99,2023-02-19,2023-07-14,Canceled
6675,2644,Premium,19.99,2023-08-04,2023-11-07,Canceled
6676,2645,Standard,14.99,2023-07-13,,Active
6677,2645,Standard,14.99,2024-01-09,,Active
6678,2645,Standard,14.99,2024-07-07,,Active
6679,2646,Standard,14.99,2023-12-14,,Active
6680,2646,Basic,9.99,2024-06-11,,Active
6681,2646,Basic,9.99,2024-12-08,,Active
6682,2647,Standard,14.99,2023-01-09,2023-05-16,Canceled
6683,2648,Basic,9.99,2023-12-25,,Active
6684,2648,Basic,9.99,2024-06-22,,Active
6685,2648,Standard,14.99,2024-12-19,,Active
6686,2649,Basic,9.99,2023-07-30,2024-01-15,Canceled
6687,2650,Premium,19.99,2023-09-25,,Active
6688,2650,Premium,19.99,2024-03-23,,Active
6689,2650,Premium,19.99,2024-09-19,,Active
6690,2651,Premium,19.99,2023-08-08,2023-10-15,Canceled
6691,2652,Premium,19.99,2023-03-25,,Active
6692,2652,Premium,19.99,2023-09-21,2024-07-05,Canceled
6693,2653,Standard,14.99,2023-12-04,,Active
6694,2653,Standard,14.99,2024-06-01,,Active
6695,2653,Standard,14.99,2024-11-28,,Active
6696,2654,Basic,9.99,2023-02-20,,Active
6697,2654,Basic,9.99,2023-08-19,,Active
6698,2654,Basic,9.99,2024-02-15,,Active
6699,2654,Basic,9.99,2024-08-13,,Active
6700,2655,Basic,9.99,2023-11-29,,Active
6701,2655,Basic,9.99,2024-05-27,,Active
6702,2655,Standard,14.99,2024-11-23,,Active
6703,2656,Standard,14.99,2023-09-12,,Active
6704,2656,Standard,14.99,2024-03-10,,Active
6705,2656,Premium,19.99,2024-09-06,,Active
6706,2657,Premium,19.99,2023-09-15,,Active
6707,2657,Premium,19.99,2024-03-13,,Active
6708,2657,Premium,19.99,2024-09-09,,Active
6709,2658,Basic,9.99,2023-08-04,,Active
6710,2658,Premium,19.99,2024-01-31,,Active
6711,2658,Premium,19.99,2024-07-29,2025-03-09,Canceled
6712,2659,Premium,19.99,2023-07-15,2024-07-06,Canceled
6713,2660,Basic,9.99,2023-06-29,,Active
6714,2660,Standard,14.99,2023-12-26,,Active
6715,2660,Standard,14.99,2024-06-23,,Active
6716,2660,Standard,14.99,2024-12-20,,Active
6717,2661,Standard,14.99,2023-01-04,2023-12-04,Canceled
6718,2662,Standard,14.99,2023-05-26,,Active
6719,2662,Standard,14.99,2023-11-22,2024-10-31,Canceled
6720,2663,Standard,14.99,2023-08-01,,Active
6721,2663,Standard,14.99,2024-01-28,,Active
6722,2663,Standard,14.99,2024-07-26,2025-06-14,Canceled
6723,2664,Premium,19.99,2023-01-08,,Active
6724,2664,Premium,19.99,2023-07-07,,Active
6725,2664,Premium,19.99,2024-01-03,,Active
