payment_id,user_id,subscription_id,amount,payment_date,payment_status
65043,2130,5375,19.99,2024-03-18,Success
65044,2130,5375,19.99,2024-04-20,Recovered
65045,2130,5375,19.99,2024-04-17,Failed
65046,2130,5375,19.99,2024-05-17,Success
65047,2130,5375,19.99,2024-06-16,Success
65048,2130,5375,19.99,2024-07-16,Success
65049,2130,5375,19.99,2024-08-15,Success
65050,2130,5375,19.99,2024-09-14,Success
65051,2130,5375,19.99,2024-10-14,Success
65052,2130,5375,19.99,2024-11-13,Success
65053,2130,5375,19.99,2024-12-13,Success
65054,2130,5376,19.99,2024-03-18,Success
65055,2130,5376,19.99,2024-04-17,Success
65056,2130,5376,19.99,2024-05-17,Success
65057,2130,5376,19.99,2024-06-16,Success
65058,2130,5376,19.99,2024-07-16,Success
65059,2130,5376,19.99,2024-08-15,Success
65060,2130,5376,19.99,2024-09-14,Success
65061,2130,5376,19.99,2024-10-14,Success
65062,2130,5376,19.99,2024-11-13,Success
65063,2130,5376,19.99,2024-12-13,Success
65064,2130,5377,14.99,2024-09-14,Success
65065,2130,5377,14.99,2024-10-14,Success
65066,2130,5377,14.99,2024-11-13,Success
65067,2130,5377,14.99,2024-12-13,Success
65068,2131,5378,9.99,2023-10-26,Success
65069,2131,5378,9.99,2023-11-25,Success
65070,2131,5378,9.99,2023-12-28,Recovered
65071,2131,5378,9.99,2023-12-25,Failed
65072,2131,5378,9.99,2024-01-24,Success
65073,2131,5378,9.99,2024-02-23,Success
65074,2131,5378,9.99,2024-03-24,Success
65075,2131,5378,9.99,2024-04-23,Success
65076,2131,5378,9.99,2024-05-23,Success
65077,2131,5378,9.99,2024-06-22,Success
65078,2131,5378,9.99,2024-07-22,Success
65079,2131,5378,9.99,2024-08-21,Success
65080,2131,5378,9.99,2024-09-20,Success
65081,2131,5378,9.99,2024-10-20,Success
65082,2131,5378,9.99,2024-11-19,Success
65083,2131,5378,9.99,2024-12-19,Success
65084,2131,5379,14.99,2024-04-23,Success
65085,2131,5379,14.99,2024-05-23,Success
65086,2131,5379,14.99,2024-06-22,Success
65087,2131,5379,14.99,2024-07-22,Success
65088,2131,5379,14.99,2024-08-21,Success
65089,2131,5379,14.99,2024-09-20,Success
65090,2131,5379,14.99,2024-10-20,Success
65091,2131,5379,14.99,2024-11-19,Success
65092,2131,5379,14.99,2024-12-19,Success
65093,2131,5380,14.99,2024-10-20,Success
65094,2131,5380,14.99,2024-11-19,Success
65095,2131,5380,14.99,2024-12-19,Success
65096,2131,5380,14.99,2025-01-18,Success
65097,2131,5380,14.99,2025-02-17,Success
65098,2131,5380,14.99,2025-03-19,Success
65099,2131,5380,14.99,2025-04-18,Success
65100,2131,5380,14.99,2025-05-18,Success
65101,2131,5380,14.99,2025-06-17,Success
65102,2131,5380,14.99,2025-07-17,Success
65103,2131,5380,14.99,2025-08-16,Success
65104,2132,5381,19.99,2023-08-29,Success
65105,2132,5381,19.99,2023-09-28,Success
65106,2132,5381,19.99,2023-10-28,Success
65107,2133,5382,9.99,2023-07-08,Success
65108,2133,5382,9.99,2023-08-07,Success
65109,2133,5382,9.99,2023-09-06,Success
65110,2133,5382,9.99,2023-10-06,Success
65111,2133,5382,9.99,2023-11-05,Success
65112,2133,5382,9.99,2023-12-05,Success
65113,2133,5382,9.99,2024-01-04,Success
65114,2133,5382,9.99,2024-02-03,Success
65115,2133,5382,9.99,2024-03-04,Success
65116,2133,5382,9.99,2024-04-03,Success
65117,2133,5382,9.99,2024-05-03,Success
65118,2133,5382,9.99,2024-06-05,Recovered
65119,2133,5382,9.99,2024-06-02,Failed
65120,2133,5382,9.99,2024-07-02,Success
65121,2133,5382,9.99,2024-08-01,Success
65122,2133,5382,9.99,2024-08-31,Success
65123,2133,5382,9.99,2024-10-03,Recovered
65124,2133,5382,9.99,2024-09-30,Failed
65125,2133,5382,9.99,2024-10-30,Success
65126,2133,5382,9.99,2024-11-29,Success
65127,2133,5382,9.99,2024-12-29,Success
65128,2133,5383,9.99,2024-01-07,Recovered
65129,2133,5383,9.99,2024-01-04,Failed
65130,2133,5383,9.99,2024-02-03,Failed
65131,2133,5383,9.99,2024-03-04,Success
65132,2133,5383,9.99,2024-04-03,Success
65133,2133,5383,9.99,2024-05-03,Success
65134,2133,5383,9.99,2024-06-02,Success
65135,2133,5383,9.99,2024-07-02,Success
65136,2133,5383,9.99,2024-08-01,Success
65137,2133,5383,9.99,2024-08-31,Success
65138,2133,5383,9.99,2024-10-03,Recovered
65139,2133,5383,9.99,2024-09-30,Failed
65140,2133,5383,9.99,2024-10-30,Success
65141,2133,5383,9.99,2024-11-29,Success
65142,2133,5383,9.99,2024-12-29,Success
65143,2133,5384,9.99,2024-07-05,Recovered
65144,2133,5384,9.99,2024-07-02,Failed
65145,2133,5384,9.99,2024-08-01,Success
65146,2133,5384,9.99,2024-08-31,Success
65147,2133,5384,9.99,2024-09-30,Success
65148,2133,5384,9.99,2024-10-30,Success
65149,2133,5384,9.99,2024-11-29,Success
65150,2134,5385,19.99,2023-01-30,Success
65151,2134,5385,19.99,2023-03-01,Success
65152,2134,5385,19.99,2023-03-31,Failed
65153,2134,5385,19.99,2023-04-30,Success
65154,2134,5385,19.99,2023-06-02,Recovered
65155,2134,5385,19.99,2023-05-30,Failed
65156,2134,5385,19.99,2023-06-29,Success
65157,2134,5385,19.99,2023-07-29,Success
65158,2134,5385,19.99,2023-08-28,Success
65159,2134,5385,19.99,2023-09-27,Success
65160,2134,5385,19.99,2023-10-27,Success
65161,2134,5385,19.99,2023-11-26,Success
65162,2134,5385,19.99,2023-12-26,Success
65163,2134,5385,19.99,2024-01-25,Success
65164,2134,5385,19.99,2024-02-24,Success
65165,2134,5385,19.99,2024-03-25,Success
65166,2134,5385,19.99,2024-04-24,Success
65167,2134,5385,19.99,2024-05-24,Success
65168,2134,5385,19.99,2024-06-23,Success
65169,2134,5385,19.99,2024-07-23,Success
65170,2134,5385,19.99,2024-08-22,Success
65171,2134,5385,19.99,2024-09-21,Success
65172,2134,5385,19.99,2024-10-21,Success
65173,2134,5385,19.99,2024-11-20,Success
65174,2134,5385,19.99,2024-12-20,Success
65175,2134,5386,14.99,2023-07-29,Success
65176,2134,5386,14.99,2023-08-28,Success
65177,2134,5386,14.99,2023-09-27,Success
65178,2134,5386,14.99,2023-10-27,Success
65179,2134,5386,14.99,2023-11-26,Success
65180,2134,5386,14.99,2023-12-26,Success
65181,2134,5386,14.99,2024-01-25,Success
65182,2134,5386,14.99,2024-02-24,Success
65183,2134,5386,14.99,2024-03-25,Success
65184,2134,5386,14.99,2024-04-24,Success
65185,2134,5386,14.99,2024-05-24,Success
65186,2134,5386,14.99,2024-06-23,Success
65187,2134,5386,14.99,2024-07-23,Success
65188,2134,5386,14.99,2024-08-22,Success
65189,2134,5386,14.99,2024-09-21,Success
65190,2134,5386,14.99,2024-10-21,Success
65191,2134,5386,14.99,2024-11-20,Success
65192,2134,5386,14.99,2024-12-20,Success
65193,2134,5387,14.99,2024-01-25,Success
65194,2134,5387,14.99,2024-02-24,Success
65195,2134,5387,14.99,2024-03-25,Success
65196,2134,5387,14.99,2024-04-24,Success
65197,2134,5387,14.99,2024-05-24,Success
65198,2134,5387,14.99,2024-06-23,Success
65199,2134,5387,14.99,2024-07-23,Success
65200,2134,5387,14.99,2024-08-22,Success
65201,2134,5387,14.99,2024-09-21,Success
65202,2134,5387,14.99,2024-10-21,Success
65203,2134,5387,14.99,2024-11-20,Success
65204,2134,5387,14.99,2024-12-20,Success
65205,2134,5388,14.99,2024-07-23,Success
65206,2134,5388,14.99,2024-08-22,Success
65207,2134,5388,14.99,2024-09-24,Recovered
65208,2134,5388,14.99,2024-09-21,Failed
65209,2134,5388,14.99,2024-10-21,Success
65210,2134,5388,14.99,2024-11-20,Success
65211,2134,5388,14.99,2024-12-20,Success
65212,2135,5389,9.99,2023-08-05,Success
65213,2135,5389,9.99,2023-09-04,Success
65214,2135,5389,9.99,2023-10-04,Success
65215,2135,5389,9.99,2023-11-03,Success
65216,2135,5389,9.99,2023-12-03,Success
65217,2135,5389,9.99,2024-01-02,Success
65218,2135,5389,9.99,2024-02-01,Success
65219,2135,5389,9.99,2024-03-02,Success
65220,2135,5389,9.99,2024-04-01,Success
65221,2135,5389,9.99,2024-05-01,Success
65222,2135,5389,9.99,2024-05-31,Success
65223,2135,5389,9.99,2024-06-30,Success
65224,2135,5389,9.99,2024-07-30,Success
65225,2135,5389,9.99,2024-08-29,Success
65226,2135,5389,9.99,2024-09-28,Success
65227,2135,5389,9.99,2024-10-28,Success
65228,2135,5389,9.99,2024-11-27,Success
65229,2135,5389,9.99,2024-12-27,Success
65230,2135,5390,9.99,2024-02-01,Success
65231,2135,5390,9.99,2024-03-02,Success
65232,2135,5390,9.99,2024-04-01,Success
65233,2135,5390,9.99,2024-05-01,Success
65234,2135,5390,9.99,2024-05-31,Success
65235,2135,5390,9.99,2024-06-30,Success
65236,2135,5390,9.99,2024-07-30,Success
65237,2135,5390,9.99,2024-08-29,Failed
65238,2135,5390,9.99,2024-09-28,Success
65239,2135,5390,9.99,2024-10-28,Success
65240,2135,5390,9.99,2024-11-27,Success
65241,2135,5390,9.99,2024-12-27,Success
65242,2135,5391,9.99,2024-07-30,Success
65243,2135,5391,9.99,2024-08-29,Success
65244,2135,5391,9.99,2024-09-28,Success
65245,2135,5391,9.99,2024-10-28,Success
65246,2135,5391,9.99,2024-11-27,Success
65247,2135,5391,9.99,2024-12-27,Success
65248,2136,5392,19.99,2023-02-05,Success
65249,2136,5392,19.99,2023-03-07,Success
65250,2136,5392,19.99,2023-04-06,Success
65251,2136,5392,19.99,2023-05-06,Success
65252,2136,5392,19.99,2023-06-05,Failed
65253,2136,5392,19.99,2023-07-05,Success
65254,2136,5392,19.99,2023-08-04,Failed
65255,2136,5392,19.99,2023-09-03,Success
65256,2136,5392,19.99,2023-10-03,Success
65257,2136,5392,19.99,2023-11-02,Success
65258,2136,5392,19.99,2023-12-02,Success
65259,2136,5392,19.99,2024-01-01,Success
65260,2136,5392,19.99,2024-01-31,Success
65261,2136,5392,19.99,2024-03-01,Success
65262,2136,5392,19.99,2024-03-31,Success
65263,2136,5392,19.99,2024-04-30,Success
65264,2136,5392,19.99,2024-05-30,Success
65265,2136,5392,19.99,2024-06-29,Success
65266,2136,5392,19.99,2024-07-29,Failed
65267,2136,5392,19.99,2024-08-28,Failed
65268,2136,5392,19.99,2024-09-27,Success
65269,2136,5392,19.99,2024-10-27,Success
65270,2136,5392,19.99,2024-11-26,Success
65271,2136,5392,19.99,2024-12-26,Success
65272,2136,5393,19.99,2023-08-07,Recovered
65273,2136,5393,19.99,2023-08-04,Failed
65274,2136,5393,19.99,2023-09-03,Success
65275,2136,5393,19.99,2023-10-03,Success
65276,2136,5393,19.99,2023-11-02,Failed
65277,2136,5393,19.99,2023-12-02,Success
65278,2136,5393,19.99,2024-01-01,Success
65279,2136,5393,19.99,2024-01-31,Success
65280,2136,5393,19.99,2024-03-01,Success
65281,2136,5393,19.99,2024-03-31,Success
65282,2136,5393,19.99,2024-04-30,Success
65283,2136,5393,19.99,2024-05-30,Success
65284,2136,5393,19.99,2024-06-29,Success
65285,2136,5393,19.99,2024-07-29,Failed
65286,2136,5393,19.99,2024-08-28,Success
65287,2136,5393,19.99,2024-09-27,Success
65288,2136,5393,19.99,2024-10-27,Success
65289,2136,5393,19.99,2024-11-26,Success
65290,2136,5393,19.99,2024-12-26,Success
65291,2136,5394,9.99,2024-02-03,Recovered
65292,2136,5394,9.99,2024-01-31,Failed
65293,2136,5394,9.99,2024-03-01,Success
65294,2136,5394,9.99,2024-03-31,Success
65295,2136,5394,9.99,2024-04-30,Success
65296,2136,5394,9.99,2024-05-30,Success
65297,2136,5394,9.99,2024-06-29,Success
65298,2136,5394,9.99,2024-07-29,Success
65299,2136,5394,9.99,2024-08-28,Success
65300,2136,5394,9.99,2024-09-27,Success
65301,2136,5394,9.99,2024-10-27,Success
65302,2136,5394,9.99,2024-11-26,Success
65303,2136,5394,9.99,2024-12-26,Success
65304,2136,5395,9.99,2024-07-29,Success
65305,2136,5395,9.99,2024-08-28,Success
65306,2136,5395,9.99,2024-09-27,Success
65307,2136,5395,9.99,2024-10-27,Success
65308,2136,5395,9.99,2024-11-26,Success
65309,2136,5395,9.99,2024-12-26,Success
65310,2137,5396,19.99,2023-12-22,Success
65311,2137,5396,19.99,2024-01-21,Success
65312,2137,5396,19.99,2024-02-20,Success
65313,2137,5396,19.99,2024-03-21,Success
65314,2137,5396,19.99,2024-04-23,Recovered
65315,2137,5396,19.99,2024-04-20,Failed
65316,2137,5396,19.99,2024-05-20,Success
65317,2137,5396,19.99,2024-06-19,Success
65318,2137,5396,19.99,2024-07-19,Success
65319,2137,5396,19.99,2024-08-18,Success
65320,2137,5396,19.99,2024-09-17,Success
65321,2137,5396,19.99,2024-10-17,Success
65322,2137,5396,19.99,2024-11-16,Success
65323,2137,5396,19.99,2024-12-16,Success
65324,2137,5397,19.99,2024-06-19,Success
65325,2137,5397,19.99,2024-07-19,Success
65326,2137,5397,19.99,2024-08-18,Success
65327,2137,5397,19.99,2024-09-17,Success
65328,2137,5397,19.99,2024-10-17,Success
65329,2137,5397,19.99,2024-11-16,Success
65330,2137,5397,19.99,2024-12-16,Success
65331,2137,5397,19.99,2025-01-15,Success
65332,2137,5397,19.99,2025-02-14,Success
65333,2137,5397,19.99,2025-03-16,Success
65334,2137,5397,19.99,2025-04-15,Success
65335,2138,5398,9.99,2023-10-24,Success
65336,2138,5398,9.99,2023-11-23,Success
65337,2138,5398,9.99,2023-12-23,Success
65338,2138,5398,9.99,2024-01-22,Success
65339,2138,5398,9.99,2024-02-21,Success
65340,2138,5398,9.99,2024-03-22,Success
65341,2138,5398,9.99,2024-04-21,Success
65342,2138,5398,9.99,2024-05-21,Success
65343,2138,5398,9.99,2024-06-20,Success
65344,2138,5398,9.99,2024-07-20,Success
65345,2138,5398,9.99,2024-08-19,Success
65346,2138,5398,9.99,2024-09-18,Success
65347,2138,5398,9.99,2024-10-18,Success
65348,2138,5398,9.99,2024-11-17,Success
65349,2138,5398,9.99,2024-12-17,Success
65350,2138,5399,9.99,2024-04-21,Success
65351,2138,5399,9.99,2024-05-21,Success
65352,2138,5399,9.99,2024-06-20,Success
65353,2138,5399,9.99,2024-07-20,Success
65354,2138,5399,9.99,2024-08-22,Recovered
65355,2138,5399,9.99,2024-08-19,Failed
65356,2138,5399,9.99,2024-09-18,Success
65357,2138,5399,9.99,2024-10-18,Success
65358,2138,5399,9.99,2024-11-17,Success
65359,2138,5399,9.99,2024-12-17,Success
65360,2138,5400,9.99,2024-10-18,Success
65361,2138,5400,9.99,2024-11-17,Success
65362,2138,5400,9.99,2024-12-17,Success
65363,2139,5401,14.99,2023-08-03,Success
65364,2139,5401,14.99,2023-09-02,Success
65365,2139,5401,14.99,2023-10-02,Success
65366,2139,5401,14.99,2023-11-01,Success
65367,2139,5401,14.99,2023-12-01,Failed
65368,2139,5401,14.99,2023-12-31,Success
65369,2139,5401,14.99,2024-01-30,Success
65370,2139,5401,14.99,2024-02-29,Success
65371,2140,5402,19.99,2023-01-25,Recovered
65372,2140,5402,19.99,2023-01-22,Failed
65373,2140,5402,19.99,2023-02-21,Success
65374,2140,5402,19.99,2023-03-23,Success
65375,2140,5402,19.99,2023-04-22,Success
65376,2140,5402,19.99,2023-05-22,Success
65377,2140,5402,19.99,2023-06-21,Success
65378,2140,5402,19.99,2023-07-21,Success
65379,2140,5402,19.99,2023-08-20,Success
65380,2140,5402,19.99,2023-09-19,Success
65381,2140,5402,19.99,2023-10-19,Success
65382,2140,5402,19.99,2023-11-18,Success
65383,2140,5402,19.99,2023-12-18,Success
65384,2140,5402,19.99,2024-01-17,Failed
65385,2140,5402,19.99,2024-02-16,Success
65386,2140,5402,19.99,2024-03-17,Success
65387,2140,5402,19.99,2024-04-16,Success
65388,2140,5402,19.99,2024-05-16,Success
65389,2140,5402,19.99,2024-06-15,Success
65390,2140,5402,19.99,2024-07-15,Success
65391,2140,5402,19.99,2024-08-14,Success
65392,2140,5402,19.99,2024-09-13,Failed
65393,2140,5402,19.99,2024-10-13,Success
65394,2140,5402,19.99,2024-11-12,Success
65395,2140,5402,19.99,2024-12-12,Success
65396,2140,5403,14.99,2023-07-21,Success
65397,2140,5403,14.99,2023-08-20,Success
65398,2140,5403,14.99,2023-09-19,Success
65399,2140,5403,14.99,2023-10-19,Success
65400,2140,5403,14.99,2023-11-18,Success
65401,2140,5403,14.99,2023-12-18,Success
65402,2140,5403,14.99,2024-01-20,Recovered
65403,2140,5403,14.99,2024-01-17,Failed
65404,2140,5403,14.99,2024-02-16,Success
65405,2140,5403,14.99,2024-03-17,Success
65406,2140,5403,14.99,2024-04-16,Success
65407,2140,5403,14.99,2024-05-16,Success
65408,2140,5403,14.99,2024-06-15,Success
65409,2140,5403,14.99,2024-07-15,Success
65410,2140,5403,14.99,2024-08-14,Success
65411,2140,5403,14.99,2024-09-13,Success
65412,2140,5403,14.99,2024-10-13,Success
65413,2140,5403,14.99,2024-11-12,Success
65414,2140,5403,14.99,2024-12-12,Success
65415,2140,5404,19.99,2024-01-17,Success
65416,2140,5404,19.99,2024-02-16,Success
65417,2140,5404,19.99,2024-03-17,Success
65418,2141,5405,19.99,2023-12-24,Recovered
65419,2141,5405,19.99,2023-12-21,Failed
65420,2141,5405,19.99,2024-01-23,Recovered
65421,2141,5405,19.99,2024-01-20,Failed
65422,2141,5405,19.99,2024-02-19,Success
65423,2141,5405,19.99,2024-03-23,Recovered
65424,2141,5405,19.99,2024-03-20,Failed
65425,2141,5405,19.99,2024-04-19,Success
65426,2141,5405,19.99,2024-05-19,Success
65427,2141,5405,19.99,2024-06-18,Success
65428,2141,5405,19.99,2024-07-18,Success
65429,2141,5405,19.99,2024-08-17,Success
65430,2141,5405,19.99,2024-09-16,Success
65431,2141,5405,19.99,2024-10-16,Success
65432,2141,5405,19.99,2024-11-15,Success
65433,2141,5405,19.99,2024-12-15,Success
65434,2141,5406,19.99,2024-06-18,Success
65435,2141,5406,19.99,2024-07-18,Success
65436,2141,5406,19.99,2024-08-17,Success
65437,2141,5406,19.99,2024-09-16,Success
65438,2141,5406,19.99,2024-10-16,Success
65439,2141,5406,19.99,2024-11-18,Recovered
65440,2141,5406,19.99,2024-11-15,Failed
65441,2141,5406,19.99,2024-12-15,Success
65442,2141,5407,19.99,2024-12-15,Success
65443,2142,5408,14.99,2023-05-03,Success
65444,2142,5408,14.99,2023-06-02,Success
65445,2142,5408,14.99,2023-07-02,Success
65446,2142,5408,14.99,2023-08-01,Success
65447,2142,5408,14.99,2023-08-31,Success
65448,2142,5408,14.99,2023-09-30,Success
65449,2142,5408,14.99,2023-10-30,Success
65450,2142,5408,14.99,2023-11-29,Success
65451,2142,5408,14.99,2023-12-29,Success
65452,2142,5408,14.99,2024-01-28,Success
65453,2142,5408,14.99,2024-02-27,Success
65454,2142,5408,14.99,2024-03-28,Success
65455,2142,5408,14.99,2024-04-27,Success
65456,2142,5408,14.99,2024-05-27,Success
65457,2142,5408,14.99,2024-06-26,Success
65458,2142,5408,14.99,2024-07-26,Success
65459,2142,5408,14.99,2024-08-25,Success
65460,2142,5408,14.99,2024-09-24,Success
65461,2142,5408,14.99,2024-10-24,Success
65462,2142,5408,14.99,2024-11-23,Failed
65463,2142,5408,14.99,2024-12-23,Failed
65464,2142,5409,14.99,2023-10-30,Success
65465,2142,5409,14.99,2023-11-29,Success
65466,2142,5409,14.99,2023-12-29,Success
65467,2142,5409,14.99,2024-01-28,Success
65468,2142,5409,14.99,2024-02-27,Success
65469,2142,5409,14.99,2024-03-31,Recovered
65470,2142,5409,14.99,2024-03-28,Failed
65471,2142,5409,14.99,2024-04-27,Success
65472,2142,5409,14.99,2024-05-27,Success
65473,2142,5409,14.99,2024-06-26,Success
65474,2142,5409,14.99,2024-07-26,Success
65475,2142,5409,14.99,2024-08-25,Success
65476,2142,5409,14.99,2024-09-24,Success
65477,2142,5409,14.99,2024-10-24,Success
65478,2142,5409,14.99,2024-11-23,Success
65479,2142,5409,14.99,2024-12-23,Success
65480,2142,5410,14.99,2024-04-27,Success
65481,2142,5410,14.99,2024-05-27,Success
65482,2142,5410,14.99,2024-06-26,Success
65483,2142,5410,14.99,2024-07-26,Success
65484,2142,5410,14.99,2024-08-25,Success
65485,2142,5410,14.99,2024-09-24,Success
65486,2142,5410,14.99,2024-10-24,Success
65487,2142,5410,14.99,2024-11-23,Success
65488,2142,5410,14.99,2024-12-23,Failed
65489,2142,5411,14.99,2024-10-24,Success
65490,2142,5411,14.99,2024-11-23,Success
65491,2142,5411,14.99,2024-12-23,Success
65492,2143,5412,14.99,2023-04-16,Success
65493,2143,5412,14.99,2023-05-16,Success
65494,2143,5412,14.99,2023-06-15,Success
65495,2143,5412,14.99,2023-07-15,Success
65496,2143,5412,14.99,2023-08-14,Success
65497,2143,5412,14.99,2023-09-13,Success
65498,2143,5412,14.99,2023-10-13,Success
65499,2143,5412,14.99,2023-11-12,Success
65500,2143,5412,14.99,2023-12-12,Success
65501,2143,5412,14.99,2024-01-11,Success
65502,2143,5412,14.99,2024-02-10,Success
65503,2143,5412,14.99,2024-03-11,Success
65504,2143,5412,14.99,2024-04-10,Success
65505,2143,5412,14.99,2024-05-13,Recovered
65506,2143,5412,14.99,2024-05-10,Failed
65507,2143,5412,14.99,2024-06-09,Success
65508,2143,5412,14.99,2024-07-09,Success
65509,2143,5412,14.99,2024-08-11,Recovered
65510,2143,5412,14.99,2024-08-08,Failed
65511,2143,5412,14.99,2024-09-07,Success
65512,2143,5412,14.99,2024-10-07,Success
65513,2143,5412,14.99,2024-11-06,Success
65514,2143,5412,14.99,2024-12-06,Success
65515,2143,5413,14.99,2023-10-13,Success
65516,2143,5413,14.99,2023-11-12,Success
65517,2143,5413,14.99,2023-12-12,Success
65518,2143,5413,14.99,2024-01-11,Success
65519,2143,5413,14.99,2024-02-10,Success
65520,2143,5413,14.99,2024-03-11,Success
65521,2143,5413,14.99,2024-04-10,Success
65522,2143,5413,14.99,2024-05-10,Success
65523,2143,5413,14.99,2024-06-09,Success
65524,2143,5413,14.99,2024-07-09,Success
65525,2143,5413,14.99,2024-08-08,Success
65526,2143,5413,14.99,2024-09-07,Success
65527,2143,5413,14.99,2024-10-07,Success
65528,2143,5413,14.99,2024-11-06,Success
65529,2143,5413,14.99,2024-12-06,Success
65530,2143,5414,14.99,2024-04-10,Success
65531,2143,5414,14.99,2024-05-10,Success
65532,2143,5414,14.99,2024-06-09,Success
65533,2143,5414,14.99,2024-07-09,Success
65534,2143,5414,14.99,2024-08-08,Success
65535,2143,5414,14.99,2024-09-07,Success
65536,2144,5415,9.99,2023-01-06,Success
65537,2144,5415,9.99,2023-02-05,Success
65538,2144,5415,9.99,2023-03-07,Success
65539,2144,5415,9.99,2023-04-06,Success
65540,2144,5415,9.99,2023-05-06,Success
65541,2145,5416,9.99,2023-02-28,Success
65542,2145,5416,9.99,2023-03-30,Success
65543,2145,5416,9.99,2023-04-29,Failed
65544,2145,5416,9.99,2023-05-29,Success
65545,2145,5416,9.99,2023-06-28,Success
65546,2145,5416,9.99,2023-07-28,Success
65547,2145,5416,9.99,2023-08-27,Success
65548,2145,5416,9.99,2023-09-26,Success
65549,2145,5416,9.99,2023-10-26,Success
65550,2145,5416,9.99,2023-11-25,Success
65551,2145,5416,9.99,2023-12-25,Success
65552,2145,5416,9.99,2024-01-24,Success
65553,2145,5416,9.99,2024-02-23,Success
65554,2145,5416,9.99,2024-03-24,Success
65555,2145,5416,9.99,2024-04-23,Success
65556,2145,5416,9.99,2024-05-23,Success
65557,2145,5416,9.99,2024-06-22,Success
65558,2145,5416,9.99,2024-07-22,Success
65559,2145,5416,9.99,2024-08-21,Success
65560,2145,5416,9.99,2024-09-20,Success
65561,2145,5416,9.99,2024-10-20,Success
65562,2145,5416,9.99,2024-11-19,Success
65563,2145,5416,9.99,2024-12-19,Success
65564,2145,5417,19.99,2023-08-27,Success
65565,2145,5417,19.99,2023-09-29,Recovered
65566,2145,5417,19.99,2023-09-26,Failed
65567,2145,5417,19.99,2023-10-26,Success
65568,2145,5417,19.99,2023-11-25,Success
65569,2145,5417,19.99,2023-12-25,Success
65570,2145,5417,19.99,2024-01-24,Success
65571,2145,5417,19.99,2024-02-23,Success
65572,2145,5417,19.99,2024-03-24,Success
65573,2145,5417,19.99,2024-04-23,Success
65574,2145,5417,19.99,2024-05-26,Recovered
65575,2145,5417,19.99,2024-05-23,Failed
65576,2145,5417,19.99,2024-06-22,Success
65577,2145,5417,19.99,2024-07-22,Success
65578,2145,5417,19.99,2024-08-21,Success
65579,2145,5417,19.99,2024-09-20,Success
65580,2145,5417,19.99,2024-10-20,Success
65581,2145,5417,19.99,2024-11-19,Success
65582,2145,5417,19.99,2024-12-19,Success
65583,2145,5418,19.99,2024-02-23,Success
65584,2145,5418,19.99,2024-03-24,Success
65585,2145,5418,19.99,2024-04-23,Success
65586,2145,5418,19.99,2024-05-26,Recovered
65587,2145,5418,19.99,2024-05-23,Failed
65588,2145,5418,19.99,2024-06-22,Success
65589,2145,5418,19.99,2024-07-22,Success
65590,2145,5418,19.99,2024-08-21,Success
65591,2145,5418,19.99,2024-09-20,Success
65592,2145,5418,19.99,2024-10-20,Success
65593,2145,5418,19.99,2024-11-19,Success
65594,2145,5418,19.99,2024-12-19,Success
65595,2145,5419,19.99,2024-08-21,Success
65596,2145,5419,19.99,2024-09-20,Success
65597,2145,5419,19.99,2024-10-20,Success
65598,2145,5419,19.99,2024-11-19,Success
65599,2145,5419,19.99,2024-12-19,Success
65600,2146,5420,9.99,2023-11-20,Success
65601,2146,5420,9.99,2023-12-20,Success
65602,2146,5420,9.99,2024-01-19,Failed
65603,2146,5420,9.99,2024-02-18,Failed
65604,2146,5420,9.99,2024-03-19,Success
65605,2146,5420,9.99,2024-04-18,Success
65606,2146,5420,9.99,2024-05-18,Success
65607,2146,5420,9.99,2024-06-17,Success
65608,2146,5420,9.99,2024-07-17,Success
65609,2146,5420,9.99,2024-08-16,Success
65610,2146,5420,9.99,2024-09-15,Success
65611,2146,5420,9.99,2024-10-15,Success
65612,2146,5420,9.99,2024-11-14,Success
65613,2146,5420,9.99,2024-12-14,Success
65614,2146,5421,9.99,2024-05-18,Success
65615,2146,5421,9.99,2024-06-17,Success
65616,2146,5421,9.99,2024-07-17,Success
65617,2146,5421,9.99,2024-08-16,Success
65618,2146,5421,9.99,2024-09-15,Success
65619,2147,5422,9.99,2023-01-16,Success
65620,2147,5422,9.99,2023-02-15,Success
65621,2147,5422,9.99,2023-03-17,Success
65622,2147,5422,9.99,2023-04-16,Success
65623,2147,5422,9.99,2023-05-16,Success
65624,2147,5422,9.99,2023-06-15,Success
65625,2147,5422,9.99,2023-07-18,Recovered
65626,2147,5422,9.99,2023-07-15,Failed
65627,2147,5422,9.99,2023-08-14,Success
65628,2147,5422,9.99,2023-09-13,Success
65629,2147,5422,9.99,2023-10-13,Success
65630,2147,5422,9.99,2023-11-12,Failed
65631,2147,5422,9.99,2023-12-15,Recovered
65632,2147,5422,9.99,2023-12-12,Failed
65633,2147,5422,9.99,2024-01-11,Success
65634,2147,5422,9.99,2024-02-10,Success
65635,2147,5422,9.99,2024-03-11,Success
65636,2147,5422,9.99,2024-04-10,Success
65637,2147,5422,9.99,2024-05-10,Success
65638,2147,5422,9.99,2024-06-09,Success
65639,2147,5422,9.99,2024-07-09,Success
65640,2147,5422,9.99,2024-08-08,Success
65641,2147,5422,9.99,2024-09-07,Success
65642,2147,5422,9.99,2024-10-07,Success
65643,2147,5422,9.99,2024-11-06,Success
65644,2147,5422,9.99,2024-12-06,Success
65645,2147,5423,9.99,2023-07-15,Success
