user_id,age,country,device,acquisition_channel,signup_date
1631,31,UK,Desktop,Facebook Ads,2023-05-26
1632,47,Thailand,Mobile,Organic,2023-11-12
1633,29,Singapore,Mobile,Referral,2023-10-03
1634,25,Thailand,Mobile,Referral,2023-09-21
1635,55,USA,Desktop,Google Ads,2023-10-31
1636,38,Singapore,Mobile,Facebook Ads,2023-12-13
1637,24,Singapore,Tablet,Referral,2023-04-27
1638,42,Singapore,Mobile,Referral,2023-04-13
1639,49,Thailand,Desktop,Google Ads,2023-10-27
1640,57,UK,Mobile,Referral,2023-04-21
1641,26,UK,Tablet,Google Ads,2023-07-11
1642,40,USA,Mobile,Facebook Ads,2023-11-20
1643,20,India,Tablet,Organic,2023-03-07
1644,26,Thailand,Desktop,Referral,2023-05-24
1645,28,Australia,Desktop,Google Ads,2023-08-03
1646,56,Singapore,Tablet,Affiliate,2023-06-01
1647,54,Germany,Mobile,Organic,2023-03-29
1648,51,UK,Mobile,Affiliate,2023-07-30
1649,47,USA,Mobile,Referral,2023-08-31
1650,33,USA,Desktop,Affiliate,2023-05-07
1651,55,Singapore,Tablet,Organic,2023-04-24
1652,20,Thailand,Desktop,Affiliate,2023-08-02
1653,45,Germany,Desktop,Referral,2023-01-18
1654,24,UK,Desktop,Google Ads,2023-12-23
1655,53,Australia,Mobile,Referral,2023-02-12
1656,26,USA,Desktop,Google Ads,2023-04-22
1657,23,Thailand,Desktop,Facebook Ads,2023-11-28
1658,47,Australia,Tablet,Affiliate,2023-03-24
1659,47,UK,Mobile,Referral,2023-01-13
1660,41,India,Desktop,Organic,2023-04-05
1661,22,UK,Tablet,Facebook Ads,2023-11-18
1662,20,USA,Desktop,Facebook Ads,2023-09-29
1663,57,Germany,Tablet,Google Ads,2023-12-24
1664,23,Germany,Desktop,Organic,2023-12-17
1665,41,Thailand,Mobile,Referral,2023-09-21
1666,47,Germany,Mobile,Facebook Ads,2023-07-07
1667,29,India,Tablet,Organic,2023-07-07
1668,31,Singapore,Desktop,Google Ads,2023-10-15
1669,25,India,Desktop,Affiliate,2023-10-04
1670,31,Australia,Tablet,Google Ads,2023-12-26
1671,40,USA,Tablet,Referral,2023-06-14
1672,21,Thailand,Desktop,Facebook Ads,2023-05-22
1673,49,Germany,Tablet,Organic,2023-08-20
1674,52,India,Tablet,Facebook Ads,2023-08-29
1675,57,USA,Tablet,Organic,2023-08-20
1676,47,Thailand,Mobile,Referral,2023-04-07
1677,36,Thailand,Mobile,Google Ads,2023-04-02
1678,25,India,Mobile,Referral,2023-05-22
1679,31,Germany,Tablet,Organic,2023-03-19
1680,44,India,Tablet,Google Ads,2023-05-31
1681,40,UK,Desktop,Organic,2023-08-31
1682,30,Thailand,Mobile,Google Ads,2023-05-30
1683,59,USA,Desktop,Affiliate,2023-09-24
1684,59,India,Desktop,Referral,2023-06-25
1685,60,India,Tablet,Affiliate,2023-10-31
1686,47,USA,Tablet,Google Ads,2023-08-16
1687,28,Australia,Desktop,Google Ads,2023-06-06
1688,41,USA,Mobile,Google Ads,2023-09-05
1689,36,UK,Mobile,Affiliate,2023-06-30
1690,52,USA,Mobile,Google Ads,2023-03-24
1691,60,Australia,Mobile,Google Ads,2023-12-29
1692,25,Thailand,Desktop,Affiliate,2023-05-02
1693,46,USA,Desktop,Google Ads,2023-03-06
1694,53,India,Mobile,Facebook Ads,2023-04-16
1695,27,USA,Desktop,Affiliate,2023-06-26
1696,52,USA,Mobile,Organic,2023-03-25
1697,49,Australia,Mobile,Referral,2023-07-27
1698,27,Thailand,Tablet,Affiliate,2023-06-13
1699,39,India,Tablet,Facebook Ads,2023-09-17
1700,36,Australia,Tablet,Google Ads,2023-08-31
1701,46,USA,Tablet,Organic,2023-10-17
1702,20,Singapore,Tablet,Affiliate,2023-09-03
1703,37,Thailand,Desktop,Affiliate,2023-03-01
1704,46,USA,Mobile,Facebook Ads,2023-04-23
1705,56,India,Mobile,Affiliate,2023-01-29
1706,32,Australia,Desktop,Google Ads,2023-09-27
1707,23,Germany,Desktop,Organic,2023-01-12
1708,43,Singapore,Desktop,Facebook Ads,2023-09-20
1709,56,Germany,Mobile,Facebook Ads,2023-11-05
1710,27,India,Desktop,Facebook Ads,2023-07-23
1711,41,Thailand,Desktop,Facebook Ads,2023-07-17
1712,37,UK,Tablet,Organic,2023-06-29
1713,46,India,Desktop,Referral,2023-04-21
1714,28,Australia,Tablet,Referral,2023-05-28
1715,26,Australia,Tablet,Affiliate,2023-08-01
1716,27,Singapore,Desktop,Referral,2023-02-14
1717,39,Thailand,Tablet,Referral,2023-09-26
1718,18,UK,Tablet,Facebook Ads,2023-02-15
1719,29,Germany,Desktop,Affiliate,2023-08-01
1720,30,Singapore,Desktop,Facebook Ads,2023-03-12
1721,49,Thailand,Desktop,Affiliate,2023-10-11
1722,49,Germany,Tablet,Referral,2023-06-05
1723,19,Australia,Mobile,Google Ads,2023-04-25
1724,37,India,Tablet,Referral,2023-05-15
1725,59,India,Desktop,Referral,2023-03-05
1726,49,India,Tablet,Google Ads,2023-04-02
1727,25,Australia,Desktop,Referral,2023-01-15
1728,56,India,Desktop,Affiliate,2023-02-04
1729,54,UK,Desktop,Referral,2023-09-04
1730,25,USA,Tablet,Affiliate,2023-12-22
1731,34,Singapore,Tablet,Organic,2023-01-09
1732,38,UK,Tablet,Google Ads,2023-03-16
1733,28,Thailand,Desktop,Facebook Ads,2023-07-02
1734,58,USA,Mobile,Facebook Ads,2023-08-03
1735,51,India,Mobile,Affiliate,2023-05-30
1736,58,Singapore,Mobile,Affiliate,2023-04-10
1737,52,USA,Desktop,Facebook Ads,2023-03-27
1738,41,Thailand,Tablet,Affiliate,2023-05-19
1739,27,Thailand,Mobile,Affiliate,2023-06-30
1740,41,Australia,Desktop,Referral,2023-05-25
1741,28,Thailand,Mobile,Google Ads,2023-06-24
1742,32,Australia,Mobile,Affiliate,2023-09-15
1743,51,Australia,Tablet,Affiliate,2023-11-11
1744,25,UK,Desktop,Organic,2023-12-26
1745,26,Thailand,Desktop,Facebook Ads,2023-03-01
1746,41,Singapore,Desktop,Affiliate,2023-06-09
1747,39,Singapore,Tablet,Facebook Ads,2023-09-25
1748,25,Singapore,Mobile,Google Ads,2023-01-15
1749,32,USA,Mobile,Google Ads,2023-12-19
1750,23,UK,Tablet,Organic,2023-03-08
1751,19,Australia,Desktop,Referral,2023-02-09
1752,30,Thailand,Mobile,Affiliate,2023-01-22
1753,21,UK,Mobile,Facebook Ads,2023-10-31
1754,22,USA,Tablet,Organic,2023-01-23
1755,25,Germany,Mobile,Affiliate,2023-02-19
1756,29,India,Desktop,Organic,2023-04-13
1757,27,Australia,Tablet,Facebook Ads,2023-02-16
1758,40,USA,Mobile,Affiliate,2023-10-24
1759,33,Germany,Tablet,Organic,2023-11-10
1760,55,Australia,Mobile,Affiliate,2023-02-20
1761,30,USA,Mobile,Affiliate,2023-04-22
1762,24,Singapore,Tablet,Referral,2023-01-03
1763,55,Singapore,Desktop,Organic,2023-07-07
1764,40,UK,Desktop,Google Ads,2023-04-03
1765,32,UK,Mobile,Facebook Ads,2023-09-21
1766,47,Thailand,Tablet,Google Ads,2023-03-05
1767,41,India,Desktop,Affiliate,2023-09-11
1768,23,USA,Desktop,Organic,2023-01-21
1769,36,UK,Tablet,Facebook Ads,2023-07-17
1770,46,Singapore,Tablet,Referral,2023-12-18
1771,45,Singapore,Mobile,Referral,2023-05-29
1772,41,Singapore,Mobile,Referral,2023-12-14
1773,24,UK,Desktop,Affiliate,2023-12-11
1774,23,Thailand,Mobile,Referral,2023-12-04
1775,55,Thailand,Tablet,Google Ads,2023-07-25
1776,41,Singapore,Desktop,Google Ads,2023-02-03
1777,43,Thailand,Mobile,Referral,2023-11-01
1778,35,Australia,Tablet,Affiliate,2023-09-13
1779,35,Australia,Tablet,Referral,2023-10-31
1780,48,India,Tablet,Referral,2023-07-02
1781,50,USA,Mobile,Referral,2023-09-06
1782,25,USA,Desktop,Referral,2023-02-25
1783,58,Singapore,Mobile,Organic,2023-04-29
1784,22,UK,Tablet,Organic,2023-01-28
1785,42,Germany,Tablet,Facebook Ads,2023-04-02
1786,37,Germany,Tablet,Organic,2023-03-20
1787,60,Australia,Tablet,Referral,2023-02-09
1788,30,USA,Tablet,Referral,2023-08-27
1789,50,USA,Tablet,Facebook Ads,2023-09-09
1790,52,Thailand,Mobile,Referral,2023-10-04
1791,42,UK,Desktop,Referral,2023-03-02
1792,47,Thailand,Mobile,Google Ads,2023-08-15
1793,60,Australia,Desktop,Google Ads,2023-10-13
1794,45,Singapore,Desktop,Referral,2023-09-09
1795,25,Germany,Tablet,Referral,2023-09-07
1796,53,India,Tablet,Affiliate,2023-12-04
1797,48,Germany,Mobile,Affiliate,2023-08-29
1798,43,USA,Desktop,Affiliate,2023-01-29
1799,57,India,Desktop,Facebook Ads,2023-07-13
1800,21,Thailand,Tablet,Organic,2023-06-14
1801,41,USA,Tablet,Affiliate,2023-03-07
1802,58,USA,Desktop,Organic,2023-01-14
1803,40,USA,Desktop,Facebook Ads,2023-08-08
1804,60,Singapore,Mobile,Google Ads,2023-01-29
1805,37,Germany,Mobile,Organic,2023-11-28
1806,25,USA,Mobile,Organic,2023-06-06
1807,38,Thailand,Desktop,Referral,2023-10-03
1808,50,UK,Desktop,Organic,2023-10-18
1809,48,Germany,Mobile,Facebook Ads,2023-12-23
1810,54,UK,Desktop,Affiliate,2023-07-13
1811,49,Thailand,Tablet,Google Ads,2023-02-20
1812,49,Germany,Tablet,Facebook Ads,2023-06-22
1813,57,USA,Desktop,Referral,2023-03-27
1814,49,India,Mobile,Affiliate,2023-04-14
1815,36,USA,Mobile,Facebook Ads,2023-04-20
1816,43,Australia,Mobile,Affiliate,2023-10-21
1817,55,Thailand,Tablet,Facebook Ads,2023-02-17
1818,22,Germany,Tablet,Referral,2023-05-20
1819,31,USA,Mobile,Facebook Ads,2023-08-07
1820,37,UK,Tablet,Affiliate,2023-09-16
1821,30,UK,Desktop,Facebook Ads,2023-06-10
1822,50,UK,Tablet,Affiliate,2023-11-16
1823,19,India,Tablet,Affiliate,2023-04-03
1824,54,UK,Mobile,Referral,2023-04-06
1825,58,Germany,Tablet,Referral,2023-05-18
1826,58,Thailand,Tablet,Google Ads,2023-10-17
1827,47,Singapore,Mobile,Google Ads,2023-07-06
1828,37,Australia,Desktop,Referral,2023-12-17
1829,22,India,Mobile,Referral,2023-06-13
1830,36,India,Mobile,Facebook Ads,2023-05-17
1831,56,Singapore,Desktop,Google Ads,2023-12-18
1832,27,Singapore,Mobile,Google Ads,2023-02-28
1833,47,UK,Tablet,Referral,2023-06-08
1834,59,Thailand,Mobile,Google Ads,2023-08-05
1835,26,Thailand,Desktop,Facebook Ads,2023-05-20
1836,53,Singapore,Tablet,Organic,2023-12-04
1837,19,Thailand,Mobile,Facebook Ads,2023-09-06
1838,37,Australia,Mobile,Referral,2023-11-05
1839,60,India,Mobile,Referral,2023-07-06
1840,33,Thailand,Tablet,Affiliate,2023-03-13
1841,51,India,Tablet,Affiliate,2023-03-03
1842,49,Thailand,Mobile,Affiliate,2023-05-09
1843,38,USA,Tablet,Referral,2023-03-04
1844,45,Singapore,Mobile,Organic,2023-05-01
1845,31,USA,Desktop,Referral,2023-03-31
1846,55,Thailand,Desktop,Affiliate,2023-05-11
1847,25,USA,Tablet,Referral,2023-07-11
1848,33,USA,Mobile,Facebook Ads,2023-09-01
1849,41,Australia,Desktop,Organic,2023-09-01
1850,56,Thailand,Tablet,Organic,2023-11-27
1851,60,Singapore,Desktop,Affiliate,2023-12-20
1852,37,India,Tablet,Facebook Ads,2023-07-16
1853,25,Germany,Mobile,Referral,2023-12-17
1854,18,UK,Desktop,Facebook Ads,2023-07-18
1855,33,USA,Mobile,Google Ads,2023-02-16
1856,58,USA,Tablet,Referral,2023-08-13
1857,35,Australia,Mobile,Referral,2023-01-18
1858,44,Australia,Desktop,Referral,2023-08-30
1859,28,India,Desktop,Affiliate,2023-02-21
1860,40,UK,Tablet,Affiliate,2023-02-03
1861,47,India,Mobile,Organic,2023-06-17
1862,59,Singapore,Tablet,Referral,2023-11-25
1863,26,Thailand,Desktop,Google Ads,2023-11-25
1864,37,USA,Tablet,Organic,2023-11-18
1865,28,Singapore,Tablet,Google Ads,2023-02-26
1866,44,Australia,Desktop,Referral,2023-11-01
1867,26,USA,Mobile,Affiliate,2023-09-02
1868,36,Singapore,Mobile,Referral,2023-06-17
1869,29,UK,Desktop,Affiliate,2023-07-08
1870,19,Thailand,Tablet,Affiliate,2023-04-25
1871,32,Thailand,Desktop,Google Ads,2023-11-17
1872,28,Thailand,Desktop,Affiliate,2023-05-15
1873,56,USA,Mobile,Organic,2023-08-08
1874,28,Germany,Mobile,Organic,2023-07-08
1875,45,Australia,Desktop,Referral,2023-09-27
1876,32,India,Mobile,Google Ads,2023-03-02
1877,36,India,Desktop,Referral,2023-05-17
1878,45,Australia,Mobile,Affiliate,2023-03-08
1879,36,India,Tablet,Google Ads,2023-04-21
1880,29,UK,Mobile,Organic,2023-08-03
1881,34,Singapore,Tablet,Referral,2023-05-29
1882,41,Germany,Tablet,Referral,2023-05-08
1883,18,UK,Mobile,Facebook Ads,2023-02-13
1884,43,India,Mobile,Referral,2023-12-21
1885,45,India,Tablet,Facebook Ads,2023-12-29
1886,24,Germany,Mobile,Organic,2023-02-07
1887,33,UK,Desktop,Affiliate,2023-06-20
1888,56,India,Tablet,Organic,2023-12-10
1889,34,Germany,Tablet,Referral,2023-01-03
1890,43,India,Desktop,Google Ads,2023-06-04
1891,20,Germany,Mobile,Facebook Ads,2023-10-14
1892,50,UK,Desktop,Referral,2023-03-28
1893,23,USA,Tablet,Affiliate,2023-03-09
1894,27,USA,Mobile,Facebook Ads,2023-08-10
1895,26,UK,Desktop,Facebook Ads,2023-01-23
1896,36,USA,Tablet,Facebook Ads,2023-08-09
1897,38,UK,Mobile,Facebook Ads,2023-09-22
1898,27,Germany,Tablet,Referral,2023-09-09
1899,30,Singapore,Mobile,Google Ads,2023-01-28
1900,20,UK,Desktop,Google Ads,2023-04-04
1901,47,UK,Mobile,Referral,2023-12-28
1902,46,USA,Tablet,Affiliate,2023-01-21
1903,47,UK,Mobile,Google Ads,2023-09-06
1904,40,Thailand,Mobile,Facebook Ads,2023-03-05
1905,28,India,Tablet,Facebook Ads,2023-04-03
1906,60,Germany,Mobile,Affiliate,2023-10-16
1907,51,Australia,Tablet,Google Ads,2023-01-03
1908,22,Singapore,Desktop,Organic,2023-08-02
1909,19,USA,Tablet,Organic,2023-06-18
1910,41,Germany,Mobile,Facebook Ads,2023-07-21
1911,19,Thailand,Desktop,Referral,2023-03-20
1912,58,USA,Tablet,Organic,2023-08-21
1913,20,India,Tablet,Referral,2023-06-18
1914,54,Singapore,Mobile,Organic,2023-06-16
1915,36,USA,Mobile,Organic,2023-11-26
1916,56,UK,Mobile,Referral,2023-10-08
1917,29,Singapore,Desktop,Organic,2023-05-11
1918,31,Singapore,Desktop,Referral,2023-01-11
1919,59,Australia,Tablet,Google Ads,2023-05-26
1920,37,UK,Desktop,Facebook Ads,2023-03-03
1921,56,Singapore,Desktop,Organic,2023-12-17
1922,50,Singapore,Desktop,Referral,2023-07-08
1923,48,USA,Tablet,Affiliate,2023-07-18
1924,23,Australia,Desktop,Facebook Ads,2023-08-05
1925,29,UK,Tablet,Referral,2023-11-11
1926,20,Germany,Desktop,Referral,2023-02-17
1927,32,India,Tablet,Google Ads,2023-12-13
1928,51,India,Tablet,Affiliate,2023-09-11
1929,36,UK,Desktop,Organic,2023-02-12
1930,37,Singapore,Mobile,Facebook Ads,2023-09-02
1931,51,UK,Desktop,Affiliate,2023-05-08
1932,53,Thailand,Mobile,Affiliate,2023-01-25
1933,50,UK,Desktop,Organic,2023-02-25
1934,60,India,Tablet,Facebook Ads,2023-08-26
1935,34,Germany,Mobile,Affiliate,2023-07-01
1936,25,India,Tablet,Referral,2023-01-09
1937,29,Australia,Desktop,Organic,2023-04-02
1938,44,India,Desktop,Facebook Ads,2023-02-12
1939,47,Australia,Tablet,Referral,2023-10-28
1940,34,USA,Mobile,Google Ads,2023-11-16
1941,23,India,Tablet,Facebook Ads,2023-04-05
1942,24,UK,Tablet,Organic,2023-12-11
1943,43,Thailand,Mobile,Google Ads,2023-01-03
1944,48,UK,Tablet,Referral,2023-12-02
1945,56,India,Desktop,Facebook Ads,2023-12-03
1946,57,USA,Tablet,Referral,2023-11-13
1947,23,Singapore,Mobile,Organic,2023-06-04
1948,25,Australia,Mobile,Google Ads,2023-04-08
1949,31,UK,Tablet,Google Ads,2023-01-14
1950,33,UK,Tablet,Affiliate,2023-11-29
1951,23,USA,Desktop,Google Ads,2023-04-08
1952,45,Thailand,Mobile,Google Ads,2023-08-31
1953,46,UK,Desktop,Organic,2023-03-20
1954,55,Singapore,Mobile,Facebook Ads,2023-08-19
1955,43,Thailand,Desktop,Organic,2023-10-19
1956,58,Australia,Tablet,Referral,2023-02-22
1957,49,India,Tablet,Affiliate,2023-08-01
1958,36,Thailand,Desktop,Referral,2023-10-11
1959,50,Germany,Tablet,Affiliate,2023-09-06
1960,49,Singapore,Tablet,Organic,2023-12-14
1961,19,UK,Tablet,Facebook Ads,2023-09-28
1962,22,USA,Tablet,Referral,2023-10-11
1963,25,UK,Tablet,Facebook Ads,2023-08-31
1964,45,Thailand,Mobile,Facebook Ads,2023-08-18
1965,48,USA,Desktop,Google Ads,2023-04-09
1966,32,Germany,Tablet,Facebook Ads,2023-09-17
1967,60,UK,Mobile,Facebook Ads,2023-11-05
1968,42,UK,Tablet,Facebook Ads,2023-12-31
1969,28,Germany,Mobile,Facebook Ads,2023-08-30
1970,23,India,Desktop,Google Ads,2023-12-20
1971,30,Singapore,Tablet,Referral,2023-03-30
1972,44,UK,Desktop,Google Ads,2023-02-21
1973,53,Thailand,Mobile,Facebook Ads,2023-04-18
1974,40,India,Mobile,Google Ads,2023-05-14
1975,20,Australia,Mobile,Facebook Ads,2023-09-15
1976,25,Germany,Mobile,Organic,2023-08-09
1977,32,UK,Desktop,Facebook Ads,2023-10-15
1978,20,Australia,Tablet,Facebook Ads,2023-07-01
1979,50,Germany,Tablet,Organic,2023-03-19
1980,21,UK,Desktop,Organic,2023-12-28
1981,57,Germany,Mobile,Affiliate,2023-02-24
1982,50,Thailand,Mobile,Organic,2023-01-22
1983,41,Singapore,Tablet,Facebook Ads,2023-04-16
1984,46,Australia,Tablet,Referral,2023-12-29
1985,27,India,Desktop,Facebook Ads,2023-02-20
1986,25,Australia,Mobile,Referral,2023-03-12
1987,18,Singapore,Desktop,Facebook Ads,2023-08-01
1988,50,Singapore,Mobile,Facebook Ads,2023-05-27
1989,44,USA,Tablet,Google Ads,2023-07-10
1990,51,UK,Mobile,Google Ads,2023-03-19
1991,44,UK,Desktop,Affiliate,2023-08-08
1992,41,Thailand,Desktop,Google Ads,2023-12-16
1993,51,Thailand,Mobile,Facebook Ads,2023-01-06
1994,43,Australia,Mobile,Referral,2023-06-11
1995,43,Australia,Mobile,Google Ads,2023-02-01
1996,21,India,Tablet,Affiliate,2023-10-22
1997,44,UK,Tablet,Affiliate,2023-06-01
1998,38,USA,Mobile,Facebook Ads,2023-06-05
1999,57,Singapore,Tablet,Referral,2023-09-28
2000,59,Singapore,Tablet,Affiliate,2023-08-17
2001,59,UK,Tablet,Facebook Ads,2023-11-13
2002,43,Australia,Mobile,Facebook Ads,2023-11-29
2003,20,Germany,Desktop,Referral,2023-02-13
2004,51,Germany,Desktop,Google Ads,2023-03-06
2005,50,Germany,Desktop,Affiliate,2023-02-17
2006,58,Singapore,Mobile,Organic,2023-06-24
2007,55,USA,Mobile,Facebook Ads,2023-10-04
2008,50,Thailand,Tablet,Organic,2023-08-05
2009,34,India,Tablet,Facebook Ads,2023-07-10
2010,21,Australia,Tablet,Organic,2023-03-05
2011,37,Germany,Tablet,Organic,2023-08-18
2012,39,Singapore,Tablet,Affiliate,2023-08-21
2013,58,India,Tablet,Affiliate,2023-10-17
2014,40,USA,Desktop,Affiliate,2023-04-30
2015,26,India,Desktop,Affiliate,2023-12-11
2016,24,USA,Tablet,Affiliate,2023-05-07
2017,41,UK,Mobile,Google Ads,2023-04-09
2018,45,Australia,Desktop,Organic,2023-12-31
2019,21,UK,Mobile,Referral,2023-02-17
2020,46,Thailand,Desktop,Affiliate,2023-04-20
2021,55,Germany,Tablet,Referral,2023-07-26
2022,55,UK,Tablet,Referral,2023-05-16
2023,49,India,Desktop,Google Ads,2023-08-14
2024,50,Singapore,Desktop,Referral,2023-03-15
2025,50,Australia,Tablet,Organic,2023-03-08
2026,31,UK,Desktop,Organic,2023-12-22
2027,53,USA,Mobile,Affiliate,2023-03-22
2028,25,Thailand,Desktop,Affiliate,2023-07-29
2029,20,Germany,Mobile,Organic,2023-05-29
2030,37,USA,Desktop,Facebook Ads,2023-07-10
2031,19,Australia,Mobile,Google Ads,2023-09-06
2032,44,Thailand,Desktop,Facebook Ads,2023-10-29
2033,29,Australia,Tablet,Referral,2023-04-21
2034,25,Germany,Desktop,Organic,2023-01-02
2035,44,UK,Tablet,Facebook Ads,2023-01-23
2036,46,USA,Desktop,Referral,2023-10-17
2037,26,Australia,Mobile,Affiliate,2023-11-07
2038,47,Australia,Desktop,Referral,2023-11-22
2039,38,Thailand,Tablet,Affiliate,2023-03-18
2040,42,Singapore,Desktop,Facebook Ads,2023-07-29
2041,20,India,Desktop,Facebook Ads,2023-10-04
2042,23,Australia,Mobile,Organic,2023-11-27
2043,58,Australia,Tablet,Facebook Ads,2023-10-20
2044,59,Thailand,Tablet,Affiliate,2023-10-15
2045,30,Germany,Tablet,Affiliate,2023-02-13
2046,54,Germany,Mobile,Referral,2023-01-28
2047,19,Thailand,Tablet,Affiliate,2023-09-15
2048,19,USA,Mobile,Google Ads,2023-04-03
2049,55,UK,Mobile,Affiliate,2023-12-28
2050,38,UK,Tablet,Organic,2023-11-07
2051,19,USA,Desktop,Google Ads,2023-09-09
2052,19,Australia,Tablet,Facebook Ads,2023-08-01
2053,34,Thailand,Mobile,Organic,2023-07-15
2054,28,USA,Mobile,Google Ads,2023-10-05
2055,23,Singapore,Desktop,Referral,2023-05-11
2056,28,Thailand,Tablet,Facebook Ads,2023-12-14
2057,19,India,Mobile,Facebook Ads,2023-04-03
2058,24,USA,Mobile,Referral,2023-07-19
2059,34,UK,Mobile,Organic,2023-06-15
2060,33,Australia,Tablet,Affiliate,2023-04-14
2061,49,Germany,Tablet,Referral,2023-05-02
2062,35,Thailand,Desktop,Referral,2023-02-28
2063,44,Thailand,Desktop,Organic,2023-10-11
2064,58,Singapore,Mobile,Facebook Ads,2023-07-28
2065,55,India,Mobile,Google Ads,2023-10-11
2066,59,Australia,Mobile,Facebook Ads,2023-10-12
2067,44,UK,Mobile,Affiliate,2023-10-18
2068,27,USA,Tablet,Google Ads,2023-04-15
2069,52,UK,Tablet,Referral,2023-05-06
2070,18,Australia,Desktop,Affiliate,2023-01-22
2071,59,Singapore,Mobile,Organic,2023-05-29
2072,35,Germany,Desktop,Referral,2023-09-04
2073,58,Singapore,Tablet,Affiliate,2023-06-29
2074,20,Singapore,Tablet,Affiliate,2023-05-25
2075,22,USA,Mobile,Referral,2023-10-16
2076,25,Australia,Mobile,Affiliate,2023-12-24
2077,45,Singapore,Tablet,Affiliate,2023-05-24
2078,39,India,Desktop,Referral,2023-06-12
2079,33,India,Desktop,Facebook Ads,2023-05-20
2080,47,Germany,Desktop,Organic,2023-04-18
2081,26,India,Mobile,Affiliate,2023-12-21
2082,18,Thailand,Tablet,Google Ads,2023-09-01
2083,53,India,Tablet,Referral,2023-07-31
2084,52,Thailand,Tablet,Organic,2023-07-21
2085,19,Australia,Tablet,Referral,2023-10-03
2086,25,USA,Desktop,Affiliate,2023-12-11
2087,42,Singapore,Tablet,Organic,2023-07-03
2088,47,USA,Mobile,Referral,2023-03-05
2089,32,India,Mobile,Facebook Ads,2023-01-05
2090,40,Singapore,Mobile,Affiliate,2023-12-15
2091,37,Australia,Tablet,Google Ads,2023-11-17
2092,49,USA,Mobile,Facebook Ads,2023-04-30
2093,56,Singapore,Mobile,Google Ads,2023-09-10
2094,43,Thailand,Desktop,Affiliate,2023-11-23
2095,49,Singapore,Tablet,Google Ads,2023-09-14
2096,54,India,Tablet,Affiliate,2023-12-04
2097,29,Thailand,Tablet,Google Ads,2023-10-17
2098,26,USA,Tablet,Google Ads,2023-02-03
2099,35,Singapore,Tablet,Organic,2023-09-25
2100,52,Germany,Desktop,Affiliate,2023-12-21
2101,18,UK,Tablet,Organic,2023-08-21
2102,45,Australia,Desktop,Facebook Ads,2023-06-15
2103,51,UK,Desktop,Facebook Ads,2023-03-04
2104,20,India,Mobile,Organic,2023-09-22
2105,44,Germany,Desktop,Facebook Ads,2023-05-23
2106,43,Singapore,Desktop,Organic,2023-01-03
2107,19,India,Mobile,Referral,2023-10-20
2108,33,Singapore,Mobile,Facebook Ads,2023-02-08
2109,22,India,Tablet,Organic,2023-06-09
2110,48,UK,Mobile,Affiliate,2023-01-15
2111,39,Australia,Desktop,Google Ads,2023-11-17
2112,48,Singapore,Desktop,Organic,2023-02-25
2113,51,Australia,Mobile,Organic,2023-06-20
2114,57,UK,Mobile,Referral,2023-11-04
2115,25,Thailand,Mobile,Organic,2023-10-24
2116,38,Australia,Tablet,Organic,2023-07-13
2117,21,Australia,Desktop,Organic,2023-03-07
2118,57,India,Desktop,Organic,2023-06-04
2119,21,Germany,Mobile,Facebook Ads,2023-02-22
2120,43,Thailand,Tablet,Referral,2023-07-15
2121,56,Australia,Tablet,Affiliate,2023-04-30
2122,47,UK,Desktop,Referral,2023-01-06
2123,57,Thailand,Desktop,Organic,2023-11-14
2124,51,USA,Tablet,Google Ads,2023-08-21
2125,24,Thailand,Tablet,Organic,2023-02-25
2126,30,Germany,Mobile,Affiliate,2023-10-31
2127,40,UK,Desktop,Affiliate,2023-05-12
2128,29,Singapore,Mobile,Organic,2023-08-16
2129,26,USA,Tablet,Referral,2023-01-31
2130,59,Australia,Desktop,Facebook Ads,2023-09-20
2131,52,Australia,Mobile,Google Ads,2023-10-26
2132,37,Germany,Desktop,Facebook Ads,2023-08-29
2133,18,Germany,Tablet,Google Ads,2023-07-08
2134,33,Germany,Tablet,Organic,2023-01-30
2135,40,Singapore,Mobile,Google Ads,2023-08-05
2136,39,Singapore,Tablet,Referral,2023-02-05
2137,47,Germany,Tablet,Facebook Ads,2023-12-22
2138,54,USA,Tablet,Facebook Ads,2023-10-24
2139,39,Singapore,Mobile,Referral,2023-08-03
2140,49,Singapore,Mobile,Google Ads,2023-01-22
2141,32,UK,Tablet,Google Ads,2023-12-21
2142,48,India,Desktop,Referral,2023-05-03
2143,43,Singapore,Mobile,Facebook Ads,2023-04-16
2144,22,USA,Mobile,Affiliate,2023-01-06
2145,27,USA,Desktop,Google Ads,2023-02-28
2146,55,Australia,Desktop,Organic,2023-11-20
2147,30,Singapore,Desktop,Google Ads,2023-01-16
2148,34,India,Mobile,Facebook Ads,2023-04-23
2149,33,Singapore,Mobile,Organic,2023-10-11
2150,34,Thailand,Mobile,Google Ads,2023-04-01
2151,59,Australia,Mobile,Facebook Ads,2023-07-14
2152,37,UK,Mobile,Facebook Ads,2023-04-18
2153,60,Singapore,Tablet,Affiliate,2023-07-10
2154,22,Thailand,Mobile,Google Ads,2023-08-11
2155,30,Germany,Desktop,Facebook Ads,2023-04-08
2156,56,UK,Tablet,Google Ads,2023-06-12
2157,57,Germany,Mobile,Affiliate,2023-01-24
2158,27,USA,Mobile,Organic,2023-05-31
2159,35,Australia,Mobile,Affiliate,2023-11-19
2160,49,Singapore,Tablet,Organic,2023-10-27
2161,60,Germany,Mobile,Google Ads,2023-08-29
